176.17943507773273,607.28055351419812,0.0
171.98784474600808,604.023466104056,0.0
167.81748062196939,600.04208130864856,0.0
164.08497254118629,595.21177673351758,0.0
160.90136270757716,589.94235356064723,0.0
156.94929532792446,582.477337399081,0.0
154.75370233922848,577.31769387564555,0.0
152.88744829883694,572.59716894994926,0.0
151.35053320674979,568.64510157029656,0.0
149.92339776409739,565.46149173668744,0.0
148.60604197087983,561.83876330533906,0.0
147.94736407427104,558.43559417286031,0.0
