132.56593472516249,475.91225277478793,0.0
127.44128023478086,474.46505757137061,0.0
121.58502702609636,472.457199328393,0.0
113.88823709468238,469.44541196392669,0.0
106.86073324426096,466.26630307921226,0.0
101.17180155582454,463.08719419449778,0.0
96.988763549621311,459.07147770854266,0.0
93.642333144658735,454.0518321010988,0.0
90.463224259944269,446.85700673042925,0.0
88.790009057462981,441.50271808248908,0.0
86.6148292942373,434.64253575231578,0.0
85.108935612004132,428.45163950313497,0.0
83.603041929770953,420.754849571721,0.0
82.264469767785926,412.55609507956268,0.0
