318.23771748817705,601.96967736483487,0.0
322.3357520306987,598.89833593334674,0.0
324.63976936451547,596.72984903093106,0.0
327.07931712973317,594.01924040291135,0.0
329.51886489495092,591.03757091208968,0.0
331.8228822287677,587.107188401461,0.0
333.85583869978245,583.71892761643642,0.0
335.75326473939629,579.78854510580777,0.0
337.24409948480712,576.40028432078316,0.0
338.463873367416,573.01202353575854,0.0
339.95470811282684,569.0816410251299,0.0
340.90342113263375,566.09997153430822,0.0
343.20743846645047,558.510267375853,0.0
